Date,videoid,Views,Avg_duration,Earnings,vidviews,likes,dislikes,comments,startdate,daysactive
12/12/12,R7,2,0.71,0,1609,10,0,1,3/7/11,747
12/12/12,18,38,2.64,0.16,29105,129,5,27,1/7/10,1171
12/12/12,13,12,3.44,0.05,12242,79,0,9,10/27/09,1243
12/12/12,E19,0,0,0,3170,21,1,9,1/7/11,806
12/12/12,35a,86,4.79,0.62,16629,68,3,20,7/6/10,991
12/12/12,16,64,3.86,0.19,23359,277,4,38,11/9/09,1230
12/12/12,29a,35,1.16,0.16,9318,37,0,6,3/27/10,1092
12/12/12,11,29,5.58,0.04,25380,151,2,45,10/13/09,1257
12/12/12,40,25,5.31,0.01,17705,202,0,25,8/30/10,936
12/12/12,17,40,4.59,0.1,19284,194,1,23,11/17/09,1222
12/12/12,Reg3,20,2.14,0.2,9166,26,0,6,9/20/09,1280
12/12/12,6,130,2.99,0.24,82659,353,5,54,9/27/09,1273
12/12/12,ANOVA,39,3.66,0.31,13723,58,1,18,9/22/09,1278
12/12/12,9c,19,4.16,0.1,12330,181,3,17,12/29/10,815
12/12/12,R1,21,3.1,0.08,6365,85,1,10,2/21/11,761
12/12/12,3,22,3.44,0.02,10818,110,0,18,9/12/09,1288
12/12/12,39,52,5.85,0.52,11422,96,2,32,8/16/10,950
12/12/12,7,98,3.81,0.46,52310,580,10,65,9/29/09,1271
12/12/12,19,58,3.51,0.11,24811,178,3,19,1/12/10,1166
12/12/12,17a,88,2.87,0.5,43539,246,6,44,11/19/09,1220
12/12/12,6c,16,3.05,0.04,10664,89,1,15,12/12/10,832
12/12/12,27,45,4.11,0.14,24085,137,6,31,3/10/10,1109
12/12/12,44,100,4.4,0.52,21913,232,0,34,11/15/10,859
12/12/12,6b,23,3.16,0.1,11826,97,4,20,11/21/10,853
12/12/12,E17,16,3.45,0.14,8616,47,0,15,12/29/10,815
12/12/12,R8,6,2.48,0.01,1796,17,0,1,4/9/11,714
12/12/12,E111,3,0.13,0.01,1491,10,2,4,2/19/11,763
12/12/12,E18,17,2.81,0,6502,31,1,10,12/31/10,813
12/12/12,29,93,4.8,0.18,20514,223,0,38,3/26/10,1093
12/12/12,E14,22,4.61,0.26,11267,61,2,16,12/27/10,817
12/12/12,42,97,6.19,0.33,20617,278,1,26,8/30/10,936
12/12/12,Reg1,44,4.16,0.1,23308,67,4,23,9/20/09,1280
12/12/12,15a,11,2.86,0.02,5521,24,0,5,11/3/09,1236
12/12/12,E21,14,2.65,0.2,5453,30,0,16,4/18/11,705
12/12/12,41,41,5.4,0.17,14982,166,1,26,3/12/10,1107
12/12/12,21,48,2.89,0.09,18107,131,1,23,1/23/10,1155
12/12/12,16a,28,3.76,0.15,11263,74,1,13,11/9/09,1230
12/12/12,R12,13,2.1,0.22,3457,22,0,10,4/12/11,711
12/12/12,31,18,3.64,0.05,4615,52,1,3,3/28/10,1091
12/12/12,6a,58,2.24,0.43,30852,163,3,28,9/27/09,1273
12/12/12,35,168,3.44,0.52,27407,141,4,48,6/14/10,1013
12/12/12,9,12,1.97,0.01,14758,144,1,24,10/6/09,1264
12/12/12,E13,0,0,0,2758,24,0,1,12/27/10,817
12/12/12,20,60,2.55,0.09,29020,113,8,15,1/15/10,1163
12/12/12,E15,41,4.64,0.26,21635,152,4,26,12/28/10,816
12/12/12,24b,20,4.22,0.26,8704,72,0,13,2/9/10,1138
12/12/12,22,29,3.14,0.17,9094,63,0,11,1/26/10,1152
12/12/12,NegExt,8,1.22,0.01,1773,21,1,8,4/21/11,702
12/12/12,9a,18,3.19,0.06,15061,129,0,25,10/6/09,1264
12/12/12,E11,1,0.12,0,4858,30,0,5,12/27/10,817
12/12/12,5,34,3.35,0.07,19875,180,0,25,9/25/09,1275
12/12/12,E12,2,0.73,0,2600,17,0,1,12/27/10,817
12/12/12,45,24,4.49,0.09,5703,35,1,6,11/16/10,858
12/12/12,26,45,3.01,0.32,24375,73,7,17,2/21/10,1126
12/12/12,2,16,2.85,0.03,23780,231,6,44,9/11/09,1289
12/12/12,11a,70,3.15,0.5,47383,259,13,57,10/13/09,1257
12/12/12,34,38,2.39,0.22,10359,35,1,9,6/7/10,1020
12/12/12,28,10,2.74,0.01,10086,78,0,10,3/23/10,1096
12/12/12,43,102,4.44,0.57,25256,292,4,33,11/7/10,867
12/12/12,25,26,2.37,0.04,10851,48,1,13,2/13/10,1134
12/12/12,R4,7,4.19,0.06,4732,33,0,5,2/28/11,754
12/12/12,4,6,3.77,0.03,11754,56,3,12,9/19/09,1281
12/12/12,37,85,4.53,0.18,21085,211,1,32,8/6/10,960
12/12/12,1,20,2.39,0.02,23785,228,1,28,8/31/09,1300
12/12/12,8,39,3.16,0.07,28254,164,4,25,10/2/09,1268
12/12/12,UsefulTrick,8,2.04,0,2452,21,2,4,7/16/10,981
12/12/12,R2,13,3.01,0.06,4602,38,0,2,2/23/11,759
12/12/12,R11,0,0,0,1164,9,0,0,4/3/11,720
12/12/12,E16,17,2.8,0.04,6818,30,0,3,12/29/10,815
12/12/12,WhatIs,60,1.66,0.57,40995,98,3,11,12/20/10,824
12/12/12,24a,26,3.38,0.33,18345,100,2,31,2/8/10,1139
12/12/12,14,8,5.06,0.01,5101,29,0,6,10/27/09,1243
12/12/12,R6,3,0.47,0.02,2189,10,0,2,3/3/11,751
12/12/12,R5,6,1.79,0.01,2893,21,0,5,3/1/11,753
12/12/12,Sunk,9,1.68,0,5532,26,0,3,7/16/10,981
12/12/12,30,34,2.27,0.12,8820,75,1,10,3/27/10,1092
12/12/12,23,48,2.15,0.18,23980,75,4,18,1/27/10,1151
12/12/12,R14,0,0,0,800,7,0,0,4/19/11,704
12/12/12,E110,15,4.54,0.17,6011,28,2,10,1/10/11,803
12/12/12,29b,25,2.97,0.01,6610,42,1,12,3/27/10,1092
12/12/12,36,25,2.03,0.04,5888,30,1,5,7/9/10,988
12/12/12,R9,9,2.35,0,3544,8,0,12,4/10/11,713
12/12/12,12,16,3.62,0,13243,44,3,20,10/21/09,1249
12/12/12,9b,82,2.66,0.24,38811,256,6,51,12/18/10,826
12/12/12,Reg2,40,2.32,0.04,19069,31,4,8,9/20/09,1280
12/12/12,R13,0,0,0,1739,9,0,1,4/14/11,709
12/12/12,33,72,4.92,0.34,13834,52,2,14,6/7/10,1020
12/12/12,38,23,3.94,0.1,9626,63,2,10,8/15/10,951
12/12/12,32,53,4.7,1.42,13032,87,0,11,6/7/10,1020
12/12/12,R3,2,0,0,2805,18,0,0,2/25/11,757
12/12/12,10,175,3.22,0.32,67029,490,10,63,10/13/09,1257
12/13/12,2,18,2.59,0.13,23780,231,6,44,9/11/09,1289
12/13/12,R7,1,0,0,1609,10,0,1,3/7/11,747
12/13/12,E12,4,3.33,0.06,2600,17,0,1,12/27/10,817
12/13/12,6c,20,3.03,0.22,10664,89,1,15,12/12/10,832
12/13/12,8,22,3.01,0.01,28254,164,4,25,10/2/09,1268
12/13/12,23,43,1.71,0.27,23980,75,4,18,1/27/10,1151
12/13/12,9c,18,3.6,0.05,12330,181,3,17,12/29/10,815
12/13/12,29b,17,2.42,0,6610,42,1,12,3/27/10,1092
12/13/12,E13,3,7.21,0.01,2758,24,0,1,12/27/10,817
12/13/12,18,39,2.22,0.27,29105,129,5,27,1/7/10,1171
12/13/12,Sunk,6,2.2,0,5532,26,0,3,7/16/10,981
12/13/12,42,88,6.04,0.03,20617,278,1,26,8/30/10,936
12/13/12,15a,7,2.04,0.11,5521,24,0,5,11/3/09,1236
12/13/12,6,96,2.71,0.45,82659,353,5,54,9/27/09,1273
12/13/12,16,53,3.86,0.63,23359,277,4,38,11/9/09,1230
12/13/12,20,32,2.81,0.27,29020,113,8,15,1/15/10,1163
12/13/12,R11,1,1.17,0,1164,9,0,0,4/3/11,720
12/13/12,R12,11,2.16,0.1,3457,22,0,10,4/12/11,711
12/13/12,45,10,4.5,0.06,5703,35,1,6,11/16/10,858
12/13/12,R13,4,6.04,0.02,1739,9,0,1,4/14/11,709
12/13/12,Reg1,46,3.68,0.26,23308,67,4,23,9/20/09,1280
12/13/12,24a,22,2.82,0.03,18345,100,2,31,2/8/10,1139
12/13/12,28,21,3.31,0.05,10086,78,0,10,3/23/10,1096
12/13/12,37,48,5.07,0.63,21085,211,1,32,8/6/10,960
12/13/12,4,7,4.02,0.26,11754,56,3,12,9/19/09,1281
12/13/12,10,163,2.93,0.49,67029,490,10,63,10/13/09,1257
12/13/12,WhatIs,63,1.01,0.21,40995,98,3,11,12/20/10,824
12/13/12,32,41,4.1,0.22,13032,87,0,11,6/7/10,1020
12/13/12,11a,61,3.05,0.33,47383,259,13,57,10/13/09,1257
12/13/12,5,16,5.59,0.24,19875,180,0,25,9/25/09,1275
12/13/12,R8,4,1.09,0,1796,17,0,1,4/9/11,714
12/13/12,39,46,5.02,0.49,11422,96,2,32,8/16/10,950
12/13/12,E17,12,2.12,0.09,8616,47,0,15,12/29/10,815
12/13/12,36,9,3.52,0.02,5888,30,1,5,7/9/10,988
12/13/12,R4,13,6.61,0.09,4732,33,0,5,2/28/11,754
12/13/12,40,13,5.13,0.11,17705,202,0,25,8/30/10,936
12/13/12,22,12,2.8,0.15,9094,63,0,11,1/26/10,1152
12/13/12,1,29,2.4,0.16,23785,228,1,28,8/31/09,1300
12/13/12,9,15,3.16,0,14758,144,1,24,10/6/09,1264
12/13/12,44,104,4.29,0.44,21913,232,0,34,11/15/10,859
12/13/12,1b,16,3.99,0.03,6164,60,0,4,2/19/11,763
12/13/12,ANOVA,11,3.92,0.24,13723,58,1,18,9/22/09,1278
12/13/12,11,39,4.83,0.04,25380,151,2,45,10/13/09,1257
12/13/12,38,23,3.05,0.2,9626,63,2,10,8/15/10,951
12/13/12,17,20,4.99,0.02,19284,194,1,23,11/17/09,1222
12/13/12,9b,67,3.07,0.03,38811,256,6,51,12/18/10,826
12/13/12,E110,11,4.42,0.04,6011,28,2,10,1/10/11,803
12/13/12,29a,23,0.99,0.01,9318,37,0,6,3/27/10,1092
12/13/12,E21,16,2.09,0.25,5453,30,0,16,4/18/11,705
12/13/12,7,55,4.24,0.37,52310,580,10,65,9/29/09,1271
12/13/12,Reg3,14,2.85,0.07,9166,26,0,6,9/20/09,1280
12/13/12,E19,7,1.71,0.03,3170,21,1,9,1/7/11,806
12/13/12,E111,1,1.39,0,1491,10,2,4,2/19/11,763
12/13/12,25,18,3.32,0.39,10851,48,1,13,2/13/10,1134
12/13/12,19,41,2.8,0.18,24811,178,3,19,1/12/10,1166
12/13/12,17a,63,2.97,0.4,43539,246,6,44,11/19/09,1220
12/13/12,9a,18,3.08,0.17,15061,129,0,25,10/6/09,1264
12/13/12,14,5,5.58,0,5101,29,0,6,10/27/09,1243
12/13/12,R10,10,6.03,0.22,4778,34,0,5,3/29/11,725
12/13/12,43,64,4.87,0.29,25256,292,4,33,11/7/10,867
12/13/12,R2,10,2.14,0.14,4602,38,0,2,2/23/11,759
12/13/12,35a,59,4.41,1.22,16629,68,3,20,7/6/10,991
12/13/12,Reg2,26,2.23,0.17,19069,31,4,8,9/20/09,1280
12/13/12,E15,29,4.74,0.33,21635,152,4,26,12/28/10,816
12/13/12,E18,14,3.52,0.56,6502,31,1,10,12/31/10,813
12/13/12,24b,14,2.29,0.3,8704,72,0,13,2/9/10,1138
12/13/12,16a,15,2.52,0.23,11263,74,1,13,11/9/09,1230
12/13/12,3,15,3.18,0.13,10818,110,0,18,9/12/09,1288
12/13/12,6a,33,1.98,0.01,30852,163,3,28,9/27/09,1273
12/13/12,35,107,3.84,0.44,27407,141,4,48,6/14/10,1013
12/13/12,E16,10,3.04,0,6818,30,0,3,12/29/10,815
12/13/12,R1,18,5.59,0.08,6365,85,1,10,2/21/11,761
12/13/12,E11,3,0.54,0,4858,30,0,5,12/27/10,817
12/13/12,E14,20,3.28,0.09,11267,61,2,16,12/27/10,817
12/13/12,34,35,2.88,0.14,10359,35,1,9,6/7/10,1020
12/13/12,31,13,4.19,0.06,4615,52,1,3,3/28/10,1091
12/13/12,30,32,1.86,0.01,8820,75,1,10,3/27/10,1092
12/13/12,41,32,5.05,0.13,14982,166,1,26,3/12/10,1107
12/13/12,21,28,1.95,0.14,18107,131,1,23,1/23/10,1155
12/13/12,R14,1,11.57,0.09,800,7,0,0,4/19/11,704
12/13/12,R6,10,2.99,0.02,2189,10,0,2,3/3/11,751
12/13/12,R5,5,3.91,0,2893,21,0,5,3/1/11,753
12/13/12,33,45,3.45,0.03,13834,52,2,14,6/7/10,1020
12/13/12,27,54,4.13,0.02,24085,137,6,31,3/10/10,1109
12/13/12,6b,15,3.08,0.27,11826,97,4,20,11/21/10,853
12/13/12,26,37,2.64,0.22,24375,73,7,17,2/21/10,1126
12/13/12,12,13,1.43,0,13243,44,3,20,10/21/09,1249
12/13/12,29,81,5.86,0.36,20514,223,0,38,3/26/10,1093
12/13/12,13,14,3.44,0.26,12242,79,0,9,10/27/09,1243
12/13/12,NegExt,9,3.16,0.02,1773,21,1,8,4/21/11,702
12/13/12,R3,5,10.11,0.01,2805,18,0,0,2/25/11,757
12/13/12,UsefulTrick,2,2.1,0,2452,21,2,4,7/16/10,981
12/13/12,R9,6,1.77,0,3544,8,0,12,4/10/11,713
12/14/12,16,35,2.86,0.16,23359,277,4,38,11/9/09,1230
12/14/12,6c,16,4.82,0.22,10664,89,1,15,12/12/10,832
12/14/12,11a,40,4.52,0.15,47383,259,13,57,10/13/09,1257
12/14/12,R11,1,1.16,0,1164,9,0,0,4/3/11,720
12/14/12,6,69,3.09,0.34,82659,353,5,54,9/27/09,1273
12/14/12,44,70,4.15,0.36,21913,232,0,34,11/15/10,859
12/14/12,24a,14,4.95,0.02,18345,100,2,31,2/8/10,1139
12/14/12,ANOVA,12,2.38,0.07,13723,58,1,18,9/22/09,1278
12/14/12,1,26,3.66,0.06,23785,228,1,28,8/31/09,1300
12/14/12,21,36,2.35,0.23,18107,131,1,23,1/23/10,1155
12/14/12,43,59,3.68,0.32,25256,292,4,33,11/7/10,867
12/14/12,NegExt,4,3.04,0,1773,21,1,8,4/21/11,702
12/14/12,28,12,5.09,0.48,10086,78,0,10,3/23/10,1096
12/14/12,UsefulTrick,4,3.65,0.1,2452,21,2,4,7/16/10,981
12/14/12,39,38,4.57,0,11422,96,2,32,8/16/10,950
12/14/12,12,8,3.01,0,13243,44,3,20,10/21/09,1249
12/14/12,E13,5,1.09,0,2758,24,0,1,12/27/10,817
12/14/12,29a,12,1.71,0,9318,37,0,6,3/27/10,1092
12/14/12,R6,6,2.19,0.07,2189,10,0,2,3/3/11,751
12/14/12,R3,6,3.87,0.03,2805,18,0,0,2/25/11,757
12/14/12,Sunk,3,1.47,0,5532,26,0,3,7/16/10,981
12/14/12,41,25,3.49,0.03,14982,166,1,26,3/12/10,1107
12/14/12,R5,9,3.62,0.03,2893,21,0,5,3/1/11,753
12/14/12,17,12,4.44,0.02,19284,194,1,23,11/17/09,1222
12/14/12,42,60,4.96,0.25,20617,278,1,26,8/30/10,936
12/14/12,40,22,4.04,1.23,17705,202,0,25,8/30/10,936
12/14/12,29,45,4.08,0.03,20514,223,0,38,3/26/10,1093
12/14/12,7,51,2.34,0.11,52310,580,10,65,9/29/09,1271
12/14/12,9c,16,3.58,0,12330,181,3,17,12/29/10,815
12/14/12,37,48,4.74,0.22,21085,211,1,32,8/6/10,960
12/14/12,9,7,2.68,0,14758,144,1,24,10/6/09,1264
12/14/12,19,28,3.56,0.09,24811,178,3,19,1/12/10,1166
12/14/12,29b,9,1.1,0.12,6610,42,1,12,3/27/10,1092
12/14/12,20,35,3.05,0.05,29020,113,8,15,1/15/10,1163
12/14/12,E15,40,3.85,0.2,21635,152,4,26,12/28/10,816
12/14/12,11,19,3.63,0.01,25380,151,2,45,10/13/09,1257
12/14/12,E12,2,0.5,0.05,2600,17,0,1,12/27/10,817
12/14/12,10,92,3.37,0.09,67029,490,10,63,10/13/09,1257
12/14/12,35,91,3.63,0.24,27407,141,4,48,6/14/10,1013
12/14/12,Reg2,13,1.66,0.07,19069,31,4,8,9/20/09,1280
12/14/12,36,13,2.41,0.05,5888,30,1,5,7/9/10,988
12/14/12,4,9,3.85,0.15,11754,56,3,12,9/19/09,1281
12/14/12,9a,13,3.98,0.11,15061,129,0,25,10/6/09,1264
12/14/12,Reg3,8,3.18,0.14,9166,26,0,6,9/20/09,1280
12/14/12,Reg1,32,3.09,0.2,23308,67,4,23,9/20/09,1280
12/14/12,23,39,1.49,0.22,23980,75,4,18,1/27/10,1151
12/14/12,26,25,2.17,0,24375,73,7,17,2/21/10,1126
12/14/12,16a,8,2.2,0,11263,74,1,13,11/9/09,1230
12/14/12,33,27,4.37,0.14,13834,52,2,14,6/7/10,1020
12/14/12,E11,2,6.17,0.04,4858,30,0,5,12/27/10,817
12/14/12,3,9,4.93,0.01,10818,110,0,18,9/12/09,1288
12/14/12,R9,5,0.32,0.01,3544,8,0,12,4/10/11,713
12/14/12,R7,5,3.97,0,1609,10,0,1,3/7/11,747
12/14/12,15a,2,1.7,0,5521,24,0,5,11/3/09,1236
12/14/12,14,5,5.17,0,5101,29,0,6,10/27/09,1243
12/14/12,27,27,5.08,0.08,24085,137,6,31,3/10/10,1109
12/14/12,6a,28,2.53,0.28,30852,163,3,28,9/27/09,1273
12/14/12,18,28,2.48,0.2,29105,129,5,27,1/7/10,1171
12/14/12,5,7,4.21,0,19875,180,0,25,9/25/09,1275
12/14/12,WhatIs,33,0.72,0.44,40995,98,3,11,12/20/10,824
12/14/12,R10,3,0.88,0,4778,34,0,5,3/29/11,725
12/14/12,R12,10,1.11,0,3457,22,0,10,4/12/11,711
12/14/12,E111,1,6.83,0,1491,10,2,4,2/19/11,763
12/14/12,32,28,4.93,0.16,13032,87,0,11,6/7/10,1020
12/14/12,17a,46,2.74,0.26,43539,246,6,44,11/19/09,1220
12/14/12,R8,5,2.85,0,1796,17,0,1,4/9/11,714
12/14/12,31,6,1.62,0.05,4615,52,1,3,3/28/10,1091
12/14/12,R4,10,4.77,0,4732,33,0,5,2/28/11,754
12/14/12,9b,47,3.01,0.05,38811,256,6,51,12/18/10,826
12/14/12,34,33,2.02,0.29,10359,35,1,9,6/7/10,1020
12/14/12,38,20,4.03,0.22,9626,63,2,10,8/15/10,951
12/14/12,22,16,3.8,0.17,9094,63,0,11,1/26/10,1152
12/14/12,E21,8,2.54,0.08,5453,30,0,16,4/18/11,705
12/14/12,E17,11,2.26,0.04,8616,47,0,15,12/29/10,815
12/14/12,13,15,4.25,0.03,12242,79,0,9,10/27/09,1243
12/14/12,45,18,2.45,0.16,5703,35,1,6,11/16/10,858
12/14/12,E14,10,2.16,0,11267,61,2,16,12/27/10,817
12/14/12,R2,8,5.81,0,4602,38,0,2,2/23/11,759
12/14/12,30,15,2.01,0,8820,75,1,10,3/27/10,1092
12/14/12,R14,2,0.99,0,800,7,0,0,4/19/11,704
12/14/12,35a,47,3.46,0.15,16629,68,3,20,7/6/10,991
12/14/12,8,14,3.24,0.02,28254,164,4,25,10/2/09,1268
12/14/12,E16,7,1.49,0,6818,30,0,3,12/29/10,815
12/14/12,6b,20,3.19,0.3,11826,97,4,20,11/21/10,853
12/14/12,E18,10,4.96,0.04,6502,31,1,10,12/31/10,813
12/14/12,24b,8,4.35,0.08,8704,72,0,13,2/9/10,1138
12/14/12,1b,10,3.48,0.31,6164,60,0,4,2/19/11,763
12/14/12,E110,11,5.53,0.14,6011,28,2,10,1/10/11,803
12/14/12,R13,0,0,0,1739,9,0,1,4/14/11,709
12/14/12,2,16,4.35,0.01,23780,231,6,44,9/11/09,1289
12/14/12,E19,4,3.36,0,3170,21,1,9,1/7/11,806
12/14/12,25,16,2.61,0.05,10851,48,1,13,2/13/10,1134
12/14/12,R1,23,5.68,0.13,6365,85,1,10,2/21/11,761
12/15/12,15a,4,1.23,0,5521,24,0,5,11/3/09,1236
12/15/12,6,59,3.04,0.02,82659,353,5,54,9/27/09,1273
12/15/12,7,29,4.6,0.02,52310,580,10,65,9/29/09,1271
12/15/12,9,11,3.04,0.14,14758,144,1,24,10/6/09,1264
12/15/12,E17,9,3.25,0.09,8616,47,0,15,12/29/10,815
12/15/12,27,27,3.03,0.1,24085,137,6,31,3/10/10,1109
12/15/12,45,8,1.88,0.12,5703,35,1,6,11/16/10,858
12/15/12,R6,4,4.63,0,2189,10,0,2,3/3/11,751
12/15/12,17a,34,4,0.21,43539,246,6,44,11/19/09,1220
12/15/12,16,26,4.1,0.11,23359,277,4,38,11/9/09,1230
12/15/12,19,17,2.65,0,24811,178,3,19,1/12/10,1166
12/15/12,42,41,7.27,0.06,20617,278,1,26,8/30/10,936
12/15/12,E21,11,1.96,0.06,5453,30,0,16,4/18/11,705
12/15/12,Reg3,3,2.78,0,9166,26,0,6,9/20/09,1280
12/15/12,E13,1,7.13,0,2758,24,0,1,12/27/10,817
12/15/12,25,7,4.18,0,10851,48,1,13,2/13/10,1134
12/15/12,20,20,3.79,0.03,29020,113,8,15,1/15/10,1163
12/15/12,WhatIs,33,1.08,0.09,40995,98,3,11,12/20/10,824
12/15/12,3,4,0.99,0,10818,110,0,18,9/12/09,1288
12/15/12,Sunk,6,1.01,0.05,5532,26,0,3,7/16/10,981
12/15/12,29b,11,3.03,0.07,6610,42,1,12,3/27/10,1092
12/15/12,2,13,2.9,0.18,23780,231,6,44,9/11/09,1289
12/15/12,23,21,1.88,0.1,23980,75,4,18,1/27/10,1151
12/15/12,40,9,4.26,0.07,17705,202,0,25,8/30/10,936
12/15/12,18,21,2.21,0.36,29105,129,5,27,1/7/10,1171
12/15/12,5,16,1.82,0,19875,180,0,25,9/25/09,1275
12/15/12,R3,8,6.71,0.01,2805,18,0,0,2/25/11,757
12/15/12,36,7,4.48,0,5888,30,1,5,7/9/10,988
12/15/12,14,1,1.95,0,5101,29,0,6,10/27/09,1243
12/15/12,R9,6,1.84,0.03,3544,8,0,12,4/10/11,713
12/15/12,35a,34,3.43,0.09,16629,68,3,20,7/6/10,991
12/15/12,43,30,3.27,0.07,25256,292,4,33,11/7/10,867
12/15/12,8,20,4.43,0.04,28254,164,4,25,10/2/09,1268
12/15/12,E14,11,5.23,0.11,11267,61,2,16,12/27/10,817
12/15/12,R11,1,2.08,0,1164,9,0,0,4/3/11,720
12/15/12,E110,3,4.1,0,6011,28,2,10,1/10/11,803
12/15/12,R10,3,4.59,0,4778,34,0,5,3/29/11,725
12/15/12,E111,0,0,0,1491,10,2,4,2/19/11,763
12/15/12,E11,3,3.86,0,4858,30,0,5,12/27/10,817
12/15/12,21,17,2.73,0.06,18107,131,1,23,1/23/10,1155
12/15/12,R5,6,4.39,0.05,2893,21,0,5,3/1/11,753
12/15/12,R7,1,10.74,0,1609,10,0,1,3/7/11,747
12/15/12,R14,0,0,0,800,7,0,0,4/19/11,704
12/15/12,16a,7,2.68,0,11263,74,1,13,11/9/09,1230
12/15/12,E16,5,0.65,0,6818,30,0,3,12/29/10,815
12/15/12,44,34,4.23,0.18,21913,232,0,34,11/15/10,859
12/15/12,22,12,3.52,0.04,9094,63,0,11,1/26/10,1152
12/15/12,39,16,4.7,0.11,11422,96,2,32,8/16/10,950
12/15/12,6b,8,1.53,0,11826,97,4,20,11/21/10,853
12/15/12,32,22,4.61,0.09,13032,87,0,11,6/7/10,1020
12/15/12,30,12,2.32,0.12,8820,75,1,10,3/27/10,1092
12/15/12,35,44,2.48,0.19,27407,141,4,48,6/14/10,1013
12/15/12,R12,6,2.72,0.18,3457,22,0,10,4/12/11,711
12/15/12,1,20,2.87,0.1,23785,228,1,28,8/31/09,1300
12/15/12,38,9,3.1,0,9626,63,2,10,8/15/10,951
12/15/12,Reg2,13,1.73,0.03,19069,31,4,8,9/20/09,1280
12/15/12,33,17,6.11,0.04,13834,52,2,14,6/7/10,1020
12/15/12,UsefulTrick,4,2.2,0,2452,21,2,4,7/16/10,981
12/15/12,6c,13,2.62,0.15,10664,89,1,15,12/12/10,832
12/15/12,E19,3,0.46,0.03,3170,21,1,9,1/7/11,806
12/15/12,13,10,1.01,0.04,12242,79,0,9,10/27/09,1243
12/15/12,10,80,3.33,0.44,67029,490,10,63,10/13/09,1257
12/15/12,12,11,2.76,0,13243,44,3,20,10/21/09,1249
12/15/12,11a,48,3.64,0.24,47383,259,13,57,10/13/09,1257
12/15/12,R1,13,7.51,0.01,6365,85,1,10,2/21/11,761
12/15/12,37,36,4.16,0.12,21085,211,1,32,8/6/10,960
12/15/12,26,17,2.63,0.06,24375,73,7,17,2/21/10,1126
12/15/12,28,7,2.47,0.01,10086,78,0,10,3/23/10,1096
12/15/12,9b,36,2.72,0.6,38811,256,6,51,12/18/10,826
12/15/12,R8,4,4.5,0.01,1796,17,0,1,4/9/11,714
12/15/12,4,4,3.12,0,11754,56,3,12,9/19/09,1281
12/15/12,34,19,2.37,0.02,10359,35,1,9,6/7/10,1020
12/15/12,R2,7,4.55,0,4602,38,0,2,2/23/11,759
12/15/12,29,34,5.01,0.01,20514,223,0,38,3/26/10,1093
12/15/12,E12,0,0,0,2600,17,0,1,12/27/10,817
12/15/12,9a,11,1.76,0.04,15061,129,0,25,10/6/09,1264
12/15/12,24b,19,2.21,0,8704,72,0,13,2/9/10,1138
12/15/12,29a,10,1.36,0,9318,37,0,6,3/27/10,1092
12/15/12,R4,9,7.08,0.02,4732,33,0,5,2/28/11,754
12/15/12,Reg1,31,3.19,0.08,23308,67,4,23,9/20/09,1280
12/15/12,6a,14,1.77,0.06,30852,163,3,28,9/27/09,1273
12/15/12,31,6,3.45,0.22,4615,52,1,3,3/28/10,1091
12/15/12,NegExt,2,2.6,0,1773,21,1,8,4/21/11,702
12/15/12,24a,16,4.09,0.04,18345,100,2,31,2/8/10,1139
12/15/12,17,28,5.2,0.06,19284,194,1,23,11/17/09,1222
12/15/12,1b,5,5.15,0,6164,60,0,4,2/19/11,763
12/15/12,R13,2,4.13,0,1739,9,0,1,4/14/11,709
12/15/12,E18,7,2.89,0.09,6502,31,1,10,12/31/10,813
12/15/12,11,7,7.24,0.01,25380,151,2,45,10/13/09,1257
12/15/12,ANOVA,13,2.38,0,13723,58,1,18,9/22/09,1278
12/15/12,41,18,4.56,0,14982,166,1,26,3/12/10,1107
12/15/12,E15,39,4.31,0.46,21635,152,4,26,12/28/10,816
12/15/12,9c,22,2.01,0.02,12330,181,3,17,12/29/10,815
12/16/12,R13,3,0.76,0,1739,9,0,1,4/14/11,709
12/16/12,23,32,1.68,0.19,23980,75,4,18,1/27/10,1151
12/16/12,R4,14,3.85,0,4732,33,0,5,2/28/11,754
12/16/12,12,16,3.74,0.03,13243,44,3,20,10/21/09,1249
12/16/12,E14,25,4.31,0.04,11267,61,2,16,12/27/10,817
12/16/12,9c,19,3.16,0.01,12330,181,3,17,12/29/10,815
12/16/12,WhatIs,44,2.08,0.23,40995,98,3,11,12/20/10,824
12/16/12,26,20,2.06,0.12,24375,73,7,17,2/21/10,1126
12/16/12,E15,50,4.23,0.14,21635,152,4,26,12/28/10,816
12/16/12,E18,0,0,0,6502,31,1,10,12/31/10,813
12/16/12,E110,6,3.14,0,6011,28,2,10,1/10/11,803
12/16/12,35a,44,3.66,0.04,16629,68,3,20,7/6/10,991
12/16/12,14,4,2.04,0,5101,29,0,6,10/27/09,1243
12/16/12,E16,10,2.41,0,6818,30,0,3,12/29/10,815
12/16/12,2,18,3.69,0,23780,231,6,44,9/11/09,1289
12/16/12,E12,5,2.45,0,2600,17,0,1,12/27/10,817
12/16/12,45,11,2.62,0,5703,35,1,6,11/16/10,858
12/16/12,24b,15,2.1,0.06,8704,72,0,13,2/9/10,1138
12/16/12,17a,53,2.79,0.37,43539,246,6,44,11/19/09,1220
12/16/12,NegExt,3,3.11,0,1773,21,1,8,4/21/11,702
